"Year","Site","Block","Paddock","Drought","Grazing","Plot","slope_simple","npp_type","npp_gm2"
2018,"FK",1,1,99,"MMMMM",2,2,"totNPP",NA
2018,"FK",1,2,0,"HHMMM",7,1,"ANPP",180.25
2018,"FK",1,2,0,"HHMMM",7,1,"BNPP",NA
2018,"FK",1,2,0,"HHMMM",7,1,"totNPP",NA
2018,"FK",1,2,0,"HHMMM",9,1,"ANPP",169.1
2018,"FK",1,2,0,"HHMMM",9,1,"BNPP",NA
2018,"FK",1,2,0,"HHMMM",9,1,"totNPP",NA
2018,"FK",1,2,25,"HHMMM",12,1,"ANPP",187.1
2018,"FK",1,2,25,"HHMMM",12,1,"BNPP",NA
2018,"FK",1,2,25,"HHMMM",12,1,"totNPP",NA
2018,"FK",1,2,50,"HHMMM",11,1,"ANPP",112.3
2018,"FK",1,2,50,"HHMMM",11,1,"BNPP",NA
2018,"FK",1,2,50,"HHMMM",11,1,"totNPP",NA
2018,"FK",1,2,75,"HHMMM",8,1,"ANPP",194.95
2018,"FK",1,2,75,"HHMMM",8,1,"BNPP",NA
2018,"FK",1,2,75,"HHMMM",8,1,"totNPP",NA
2018,"FK",1,2,99,"HHMMM",10,1,"ANPP",154.35
2018,"FK",1,2,99,"HHMMM",10,1,"BNPP",NA
2018,"FK",1,2,99,"HHMMM",10,1,"totNPP",NA
2018,"FK",1,3,0,"MLLMM",15,2,"ANPP",187.1
2018,"FK",1,3,0,"MLLMM",15,2,"BNPP",NA
2018,"FK",1,3,0,"MLLMM",15,2,"totNPP",NA
2018,"FK",1,3,0,"MLLMM",17,2,"ANPP",142.25
2018,"FK",1,3,0,"MLLMM",17,2,"BNPP",NA
2018,"FK",1,3,0,"MLLMM",17,2,"totNPP",NA
2018,"FK",1,3,25,"MLLMM",16,2,"ANPP",120.45
2018,"FK",1,3,25,"MLLMM",16,2,"BNPP",NA
2018,"FK",1,3,25,"MLLMM",16,2,"totNPP",NA
2018,"FK",1,3,50,"MLLMM",13,2,"ANPP",172.9
2018,"FK",1,3,50,"MLLMM",13,2,"BNPP",NA
2018,"FK",1,3,50,"MLLMM",13,2,"totNPP",NA
2018,"FK",1,3,75,"MLLMM",14,2,"ANPP",154.25
2018,"FK",1,3,75,"MLLMM",14,2,"BNPP",NA
2018,"FK",1,3,75,"MLLMM",14,2,"totNPP",NA
2018,"FK",1,3,99,"MLLMM",18,2,"ANPP",240.05
2018,"FK",1,3,99,"MLLMM",18,2,"BNPP",NA
2018,"FK",1,3,99,"MLLMM",18,2,"totNPP",NA
2018,"FK",2,1,0,"MLLMM",20,2,"ANPP",368.7
2018,"FK",2,1,0,"MLLMM",20,2,"BNPP",NA
2018,"FK",2,1,0,"MLLMM",20,2,"totNPP",NA
2018,"FK",2,1,0,"MLLMM",23,2,"ANPP",168.65
2018,"FK",2,1,0,"MLLMM",23,2,"BNPP",NA
2018,"FK",2,1,0,"MLLMM",23,2,"totNPP",NA
2018,"FK",2,1,25,"MLLMM",24,2,"ANPP",191.7
2018,"FK",2,1,25,"MLLMM",24,2,"BNPP",NA
2018,"FK",2,1,25,"MLLMM",24,2,"totNPP",NA
2018,"FK",2,1,50,"MLLMM",19,2,"ANPP",128.7
2018,"FK",2,1,50,"MLLMM",19,2,"BNPP",NA
2018,"FK",2,1,50,"MLLMM",19,2,"totNPP",NA
2018,"FK",2,1,75,"MLLMM",22,2,"ANPP",218.3
2018,"FK",2,1,75,"MLLMM",22,2,"BNPP",NA
2018,"FK",2,1,75,"MLLMM",22,2,"totNPP",NA
2018,"FK",2,1,99,"MLLMM",21,2,"ANPP",166
2018,"FK",2,1,99,"MLLMM",21,2,"BNPP",NA
2018,"FK",2,1,99,"MLLMM",21,2,"totNPP",NA
2018,"FK",2,2,0,"MMMMM",25,1,"ANPP",235.8
2018,"FK",2,2,0,"MMMMM",25,1,"BNPP",NA
2018,"FK",2,2,0,"MMMMM",25,1,"totNPP",NA
2018,"FK",2,2,0,"MMMMM",29,1,"ANPP",177.15
2018,"FK",2,2,0,"MMMMM",29,1,"BNPP",NA
2018,"FK",2,2,0,"MMMMM",29,1,"totNPP",NA
2018,"FK",2,2,25,"MMMMM",30,1,"ANPP",149.65
2018,"FK",2,2,25,"MMMMM",30,1,"BNPP",NA
2018,"FK",2,2,25,"MMMMM",30,1,"totNPP",NA
2018,"FK",2,2,50,"MMMMM",27,1,"ANPP",91.1
2018,"FK",2,2,50,"MMMMM",27,1,"BNPP",NA
2018,"FK",2,2,50,"MMMMM",27,1,"totNPP",NA
2018,"FK",2,2,75,"MMMMM",26,1,"ANPP",171.6
2018,"FK",2,2,75,"MMMMM",26,1,"BNPP",NA
2018,"FK",2,2,75,"MMMMM",26,1,"totNPP",NA
2018,"FK",2,2,99,"MMMMM",28,1,"ANPP",166.15
2018,"FK",2,2,99,"MMMMM",28,1,"BNPP",NA
2018,"FK",2,2,99,"MMMMM",28,1,"totNPP",NA
2018,"FK",2,3,0,"HHMMM",34,2,"ANPP",183.5
2018,"FK",2,3,0,"HHMMM",34,2,"BNPP",NA
2018,"FK",2,3,0,"HHMMM",34,2,"totNPP",NA
2018,"FK",2,3,0,"HHMMM",36,2,"ANPP",227.25
2018,"FK",2,3,0,"HHMMM",36,2,"BNPP",NA
2018,"FK",2,3,0,"HHMMM",36,2,"totNPP",NA
2018,"FK",2,3,25,"HHMMM",32,2,"ANPP",176.3
2018,"FK",2,3,25,"HHMMM",32,2,"BNPP",NA
2018,"FK",2,3,25,"HHMMM",32,2,"totNPP",NA
2018,"FK",2,3,50,"HHMMM",35,2,"ANPP",147.65
2018,"FK",2,3,50,"HHMMM",35,2,"BNPP",NA
2018,"FK",2,3,50,"HHMMM",35,2,"totNPP",NA
2018,"FK",2,3,75,"HHMMM",33,2,"ANPP",224.75
2018,"FK",2,3,75,"HHMMM",33,2,"BNPP",NA
2018,"FK",2,3,75,"HHMMM",33,2,"totNPP",NA
2018,"FK",2,3,99,"HHMMM",31,2,"ANPP",150.55
2018,"FK",2,3,99,"HHMMM",31,2,"BNPP",NA
2018,"FK",2,3,99,"HHMMM",31,2,"totNPP",NA
2018,"FK",3,1,0,"MLLMM",39,1,"ANPP",104.25
2018,"FK",3,1,0,"MLLMM",39,1,"BNPP",NA
2018,"FK",3,1,0,"MLLMM",39,1,"totNPP",NA
2018,"FK",3,1,0,"MLLMM",41,1,"ANPP",174.45
2018,"FK",3,1,0,"MLLMM",41,1,"BNPP",NA
2018,"FK",3,1,0,"MLLMM",41,1,"totNPP",NA
2018,"FK",3,1,25,"MLLMM",38,1,"ANPP",206.5
2018,"FK",3,1,25,"MLLMM",38,1,"BNPP",NA
2018,"FK",3,1,25,"MLLMM",38,1,"totNPP",NA
2018,"FK",3,1,50,"MLLMM",42,1,"ANPP",222.4
2018,"FK",3,1,50,"MLLMM",42,1,"BNPP",NA
2018,"FK",3,1,50,"MLLMM",42,1,"totNPP",NA
2018,"FK",3,1,75,"MLLMM",37,1,"ANPP",162.55
2018,"FK",3,1,75,"MLLMM",37,1,"BNPP",NA
2018,"FK",3,1,75,"MLLMM",37,1,"totNPP",NA
2018,"FK",3,1,99,"MLLMM",40,1,"ANPP",172.7
2018,"FK",3,1,99,"MLLMM",40,1,"BNPP",NA
2018,"FK",3,1,99,"MLLMM",40,1,"totNPP",NA
2018,"FK",3,2,0,"MMMMM",43,1,"ANPP",207.7
2018,"FK",3,2,0,"MMMMM",43,1,"BNPP",NA
2018,"FK",3,2,0,"MMMMM",43,1,"totNPP",NA
2018,"FK",3,2,0,"MMMMM",48,1,"ANPP",141.95
2018,"FK",3,2,0,"MMMMM",48,1,"BNPP",NA
2018,"FK",3,2,0,"MMMMM",48,1,"totNPP",NA
2018,"FK",3,2,25,"MMMMM",44,1,"ANPP",221.45
2018,"FK",3,2,25,"MMMMM",44,1,"BNPP",NA
2018,"FK",3,2,25,"MMMMM",44,1,"totNPP",NA
2018,"FK",3,2,50,"MMMMM",45,1,"ANPP",213.2
2018,"FK",3,2,50,"MMMMM",45,1,"BNPP",NA
2018,"FK",3,2,50,"MMMMM",45,1,"totNPP",NA
2018,"FK",3,2,75,"MMMMM",46,1,"ANPP",214.35
2018,"FK",3,2,75,"MMMMM",46,1,"BNPP",NA
2018,"FK",3,2,75,"MMMMM",46,1,"totNPP",NA
2018,"FK",3,2,99,"MMMMM",47,1,"ANPP",186.45
2018,"FK",3,2,99,"MMMMM",47,1,"BNPP",NA
2018,"FK",3,2,99,"MMMMM",47,1,"totNPP",NA
2018,"FK",3,3,0,"HHMMM",52,2,"ANPP",197.2
2018,"FK",3,3,0,"HHMMM",52,2,"BNPP",NA
2018,"FK",3,3,0,"HHMMM",52,2,"totNPP",NA
2018,"FK",3,3,0,"HHMMM",53,2,"ANPP",205.85
2018,"FK",3,3,0,"HHMMM",53,2,"BNPP",NA
2018,"FK",3,3,0,"HHMMM",53,2,"totNPP",NA
2018,"FK",3,3,25,"HHMMM",50,2,"ANPP",202.65
2018,"FK",3,3,25,"HHMMM",50,2,"BNPP",NA
2018,"FK",3,3,25,"HHMMM",50,2,"totNPP",NA
2018,"FK",3,3,50,"HHMMM",49,2,"ANPP",164
2018,"FK",3,3,50,"HHMMM",49,2,"BNPP",NA
2018,"FK",3,3,50,"HHMMM",49,2,"totNPP",NA
2018,"FK",3,3,75,"HHMMM",54,2,"ANPP",148.85
2018,"FK",3,3,75,"HHMMM",54,2,"BNPP",NA
2018,"FK",3,3,75,"HHMMM",54,2,"totNPP",NA
2018,"FK",3,3,99,"HHMMM",51,2,"ANPP",303.1
2018,"FK",3,3,99,"HHMMM",51,2,"BNPP",NA
2018,"FK",3,3,99,"HHMMM",51,2,"totNPP",NA
2019,"FK",1,1,0,"MMMMM",3,2,"ANPP",327
2019,"FK",1,1,0,"MMMMM",3,2,"BNPP",392.963346109934
2019,"FK",1,1,0,"MMMMM",3,2,"totNPP",719.963346109934
2019,"FK",1,1,0,"MMMMM",4,2,"ANPP",111.35
2019,"FK",1,1,0,"MMMMM",4,2,"BNPP",313.037452026682
2019,"FK",1,1,0,"MMMMM",4,2,"totNPP",424.387452026682
2019,"FK",1,1,25,"MMMMM",6,2,"ANPP",165.7
2019,"FK",1,1,25,"MMMMM",6,2,"BNPP",359.284424906558
2019,"FK",1,1,25,"MMMMM",6,2,"totNPP",524.984424906557
2019,"FK",1,1,50,"MMMMM",5,2,"ANPP",137.95
2019,"FK",1,1,50,"MMMMM",5,2,"BNPP",368.059104280317
2019,"FK",1,1,50,"MMMMM",5,2,"totNPP",506.009104280317
2019,"FK",1,1,75,"MMMMM",1,2,"ANPP",139
2019,"FK",1,1,75,"MMMMM",1,2,"BNPP",424.569456267572
2019,"FK",1,1,75,"MMMMM",1,2,"totNPP",563.569456267572
2019,"FK",1,1,99,"MMMMM",2,2,"ANPP",112.2
2019,"FK",1,1,99,"MMMMM",2,2,"BNPP",348.683318358433
2019,"FK",1,1,99,"MMMMM",2,2,"totNPP",460.883318358433
2019,"FK",1,2,0,"HHMMM",7,1,"ANPP",154.2
2019,"FK",1,2,0,"HHMMM",7,1,"BNPP",281.353022102209
2019,"FK",1,2,0,"HHMMM",7,1,"totNPP",435.553022102209
2019,"FK",1,2,0,"HHMMM",9,1,"ANPP",119.7
2019,"FK",1,2,0,"HHMMM",9,1,"BNPP",273.537425273211
2019,"FK",1,2,0,"HHMMM",9,1,"totNPP",393.237425273211
2019,"FK",1,2,25,"HHMMM",12,1,"ANPP",187.6
2019,"FK",1,2,25,"HHMMM",12,1,"BNPP",433.195403605832
2019,"FK",1,2,25,"HHMMM",12,1,"totNPP",620.795403605832
2019,"FK",1,2,50,"HHMMM",11,1,"ANPP",84.55
2019,"FK",1,2,50,"HHMMM",11,1,"BNPP",339.235744176236
2019,"FK",1,2,50,"HHMMM",11,1,"totNPP",423.785744176236
2019,"FK",1,2,75,"HHMMM",8,1,"ANPP",66.45
2019,"FK",1,2,75,"HHMMM",8,1,"BNPP",422.128774326083
2019,"FK",1,2,75,"HHMMM",8,1,"totNPP",488.578774326083
2019,"FK",1,2,99,"HHMMM",10,1,"ANPP",80.6
2019,"FK",1,2,99,"HHMMM",10,1,"BNPP",370.48411113463
2019,"FK",1,2,99,"HHMMM",10,1,"totNPP",451.08411113463
2019,"FK",1,3,0,"MLLMM",15,2,"ANPP",138.4
2019,"FK",1,3,0,"MLLMM",15,2,"BNPP",487.847420049254
2019,"FK",1,3,0,"MLLMM",15,2,"totNPP",626.247420049254
2019,"FK",1,3,0,"MLLMM",17,2,"ANPP",117.75
2019,"FK",1,3,0,"MLLMM",17,2,"BNPP",487.990968193897
2019,"FK",1,3,0,"MLLMM",17,2,"totNPP",605.740968193897
2019,"FK",1,3,25,"MLLMM",16,2,"ANPP",118.75
2019,"FK",1,3,25,"MLLMM",16,2,"BNPP",488.069913575825
2019,"FK",1,3,25,"MLLMM",16,2,"totNPP",606.819913575825
2019,"FK",1,3,50,"MLLMM",13,2,"ANPP",91.05
2019,"FK",1,3,50,"MLLMM",13,2,"BNPP",370.182206756577
2019,"FK",1,3,50,"MLLMM",13,2,"totNPP",461.232206756577
2019,"FK",1,3,75,"MLLMM",14,2,"ANPP",115.45
2019,"FK",1,3,75,"MLLMM",14,2,"BNPP",390.254444713177
2019,"FK",1,3,75,"MLLMM",14,2,"totNPP",505.704444713177
2019,"FK",1,3,99,"MLLMM",18,2,"ANPP",43.15
2019,"FK",1,3,99,"MLLMM",18,2,"BNPP",420.773983970609
2019,"FK",1,3,99,"MLLMM",18,2,"totNPP",463.923983970609
2019,"FK",2,1,0,"MLLMM",20,2,"ANPP",251
2019,"FK",2,1,0,"MLLMM",20,2,"BNPP",410.734627678237
2019,"FK",2,1,0,"MLLMM",20,2,"totNPP",661.734627678237
2019,"FK",2,1,0,"MLLMM",23,2,"ANPP",123.15
2019,"FK",2,1,0,"MLLMM",23,2,"BNPP",280.124116734895
2019,"FK",2,1,0,"MLLMM",23,2,"totNPP",403.274116734895
2019,"FK",2,1,25,"MLLMM",24,2,"ANPP",140.3
2019,"FK",2,1,25,"MLLMM",24,2,"BNPP",345.038575173891
2019,"FK",2,1,25,"MLLMM",24,2,"totNPP",485.338575173891
2019,"FK",2,1,50,"MLLMM",19,2,"ANPP",145.2
2019,"FK",2,1,50,"MLLMM",19,2,"BNPP",256.298900290815
2019,"FK",2,1,50,"MLLMM",19,2,"totNPP",401.498900290815
2019,"FK",2,1,75,"MLLMM",22,2,"ANPP",98.1
2019,"FK",2,1,75,"MLLMM",22,2,"BNPP",291.948907036939
2019,"FK",2,1,75,"MLLMM",22,2,"totNPP",390.048907036939
2019,"FK",2,1,99,"MLLMM",21,2,"ANPP",54.5
2019,"FK",2,1,99,"MLLMM",21,2,"BNPP",404.185388116147
2019,"FK",2,1,99,"MLLMM",21,2,"totNPP",458.685388116147
2019,"FK",2,2,0,"MMMMM",25,1,"ANPP",129.7
2019,"FK",2,2,0,"MMMMM",25,1,"BNPP",503.425104904321
2019,"FK",2,2,0,"MMMMM",25,1,"totNPP",633.125104904321
2019,"FK",2,2,0,"MMMMM",29,1,"ANPP",159.95
2019,"FK",2,2,0,"MMMMM",29,1,"BNPP",452.647966310694
2019,"FK",2,2,0,"MMMMM",29,1,"totNPP",612.597966310694
2019,"FK",2,2,25,"MMMMM",30,1,"ANPP",87.55
2019,"FK",2,2,25,"MMMMM",30,1,"BNPP",523.800262907258
2019,"FK",2,2,25,"MMMMM",30,1,"totNPP",611.350262907258
2019,"FK",2,2,50,"MMMMM",27,1,"ANPP",85
2019,"FK",2,2,50,"MMMMM",27,1,"BNPP",543.88023240969
2019,"FK",2,2,50,"MMMMM",27,1,"totNPP",628.88023240969
2019,"FK",2,2,75,"MMMMM",26,1,"ANPP",55.95
2019,"FK",2,2,75,"MMMMM",26,1,"BNPP",473.663754217526
2019,"FK",2,2,75,"MMMMM",26,1,"totNPP",529.613754217526
2019,"FK",2,2,99,"MMMMM",28,1,"ANPP",83.1
2019,"FK",2,2,99,"MMMMM",28,1,"BNPP",366.494481743641
2019,"FK",2,2,99,"MMMMM",28,1,"totNPP",449.594481743641
2019,"FK",2,3,0,"HHMMM",34,2,"ANPP",127.9
2019,"FK",2,3,0,"HHMMM",34,2,"BNPP",481.105615312538
2019,"FK",2,3,0,"HHMMM",34,2,"totNPP",609.005615312538
2019,"FK",2,3,0,"HHMMM",36,2,"ANPP",106.45
2019,"FK",2,3,0,"HHMMM",36,2,"BNPP",317.053028974078
2019,"FK",2,3,0,"HHMMM",36,2,"totNPP",423.503028974078
2019,"FK",2,3,25,"HHMMM",32,2,"ANPP",127.45
2019,"FK",2,3,25,"HHMMM",32,2,"BNPP",352.260601864145
2019,"FK",2,3,25,"HHMMM",32,2,"totNPP",479.710601864145
2019,"FK",2,3,50,"HHMMM",35,2,"ANPP",68.8
2019,"FK",2,3,50,"HHMMM",35,2,"BNPP",338.975203475827
2019,"FK",2,3,50,"HHMMM",35,2,"totNPP",407.775203475827
2019,"FK",2,3,75,"HHMMM",33,2,"ANPP",126.95
2019,"FK",2,3,75,"HHMMM",33,2,"BNPP",287.002724022915
2019,"FK",2,3,75,"HHMMM",33,2,"totNPP",413.952724022915
2019,"FK",2,3,99,"HHMMM",31,2,"ANPP",47.05
2019,"FK",2,3,99,"HHMMM",31,2,"BNPP",285.390155327784
2019,"FK",2,3,99,"HHMMM",31,2,"totNPP",332.440155327784
2019,"FK",3,1,0,"MLLMM",39,1,"ANPP",360.15
2019,"FK",3,1,0,"MLLMM",39,1,"BNPP",235.966300922077
2019,"FK",3,1,0,"MLLMM",39,1,"totNPP",596.116300922077
2019,"FK",3,1,0,"MLLMM",41,1,"ANPP",135.65
2019,"FK",3,1,0,"MLLMM",41,1,"BNPP",337.110625064682
2019,"FK",3,1,0,"MLLMM",41,1,"totNPP",472.760625064682
2019,"FK",3,1,25,"MLLMM",38,1,"ANPP",118.7
2019,"FK",3,1,25,"MLLMM",38,1,"BNPP",252.532743935675
2019,"FK",3,1,25,"MLLMM",38,1,"totNPP",371.232743935675
2019,"FK",3,1,50,"MLLMM",42,1,"ANPP",123.35
2019,"FK",3,1,50,"MLLMM",42,1,"BNPP",329.658934893073
2019,"FK",3,1,50,"MLLMM",42,1,"totNPP",453.008934893073
2019,"FK",3,1,75,"MLLMM",37,1,"ANPP",142.7
2019,"FK",3,1,75,"MLLMM",37,1,"BNPP",155.433100302023
2019,"FK",3,1,75,"MLLMM",37,1,"totNPP",298.133100302023
2019,"FK",3,1,99,"MLLMM",40,1,"ANPP",87.1
2019,"FK",3,1,99,"MLLMM",40,1,"BNPP",247.093975714201
2019,"FK",3,1,99,"MLLMM",40,1,"totNPP",334.193975714201
2019,"FK",3,2,0,"MMMMM",43,1,"ANPP",107.55
2019,"FK",3,2,0,"MMMMM",43,1,"BNPP",211.850926462217
2019,"FK",3,2,0,"MMMMM",43,1,"totNPP",319.400926462217
2019,"FK",3,2,0,"MMMMM",48,1,"ANPP",131.05
2019,"FK",3,2,0,"MMMMM",48,1,"BNPP",373.292142287069
2019,"FK",3,2,0,"MMMMM",48,1,"totNPP",504.342142287069
2019,"FK",3,2,25,"MMMMM",44,1,"ANPP",90.5
2019,"FK",3,2,25,"MMMMM",44,1,"BNPP",310.256609619937
2019,"FK",3,2,25,"MMMMM",44,1,"totNPP",400.756609619937
2019,"FK",3,2,50,"MMMMM",45,1,"ANPP",112.9
2019,"FK",3,2,50,"MMMMM",45,1,"BNPP",215.929116535229
2019,"FK",3,2,50,"MMMMM",45,1,"totNPP",328.829116535229
2019,"FK",3,2,75,"MMMMM",46,1,"ANPP",96.35
2019,"FK",3,2,75,"MMMMM",46,1,"BNPP",294.741738702055
2019,"FK",3,2,75,"MMMMM",46,1,"totNPP",391.091738702055
2019,"FK",3,2,99,"MMMMM",47,1,"ANPP",59.8
2019,"FK",3,2,99,"MMMMM",47,1,"BNPP",446.467193330688
2019,"FK",3,2,99,"MMMMM",47,1,"totNPP",506.267193330688
2019,"FK",3,3,0,"HHMMM",52,2,"ANPP",117.15
2019,"FK",3,3,0,"HHMMM",52,2,"BNPP",110.391450674876
2019,"FK",3,3,0,"HHMMM",52,2,"totNPP",227.541450674876
2019,"FK",3,3,0,"HHMMM",53,2,"ANPP",112.75
2019,"FK",3,3,0,"HHMMM",53,2,"BNPP",320.725250669549
2019,"FK",3,3,0,"HHMMM",53,2,"totNPP",433.475250669549
2019,"FK",3,3,25,"HHMMM",50,2,"ANPP",161.4
2019,"FK",3,3,25,"HHMMM",50,2,"BNPP",341.847655974406
2019,"FK",3,3,25,"HHMMM",50,2,"totNPP",503.247655974406
2019,"FK",3,3,50,"HHMMM",49,2,"ANPP",125.75
2019,"FK",3,3,50,"HHMMM",49,2,"BNPP",380.752693332702
2019,"FK",3,3,50,"HHMMM",49,2,"totNPP",506.502693332702
2019,"FK",3,3,75,"HHMMM",54,2,"ANPP",118.95
2019,"FK",3,3,75,"HHMMM",54,2,"BNPP",374.703840324082
2019,"FK",3,3,75,"HHMMM",54,2,"totNPP",493.653840324082
2019,"FK",3,3,99,"HHMMM",51,2,"ANPP",104.85
2019,"FK",3,3,99,"HHMMM",51,2,"BNPP",308.522133587182
2019,"FK",3,3,99,"HHMMM",51,2,"totNPP",413.372133587182
2020,"FK",1,1,0,"MMMMM",3,2,"ANPP",167
2020,"FK",1,1,0,"MMMMM",3,2,"BNPP",440.018462632902
2020,"FK",1,1,0,"MMMMM",3,2,"totNPP",607.018462632902
2020,"FK",1,1,0,"MMMMM",4,2,"ANPP",138.95
2020,"FK",1,1,0,"MMMMM",4,2,"BNPP",466.780965728525
2020,"FK",1,1,0,"MMMMM",4,2,"totNPP",605.730965728525
2020,"FK",1,1,25,"MMMMM",6,2,"ANPP",85.55
2020,"FK",1,1,25,"MMMMM",6,2,"BNPP",436.839871333883
2020,"FK",1,1,25,"MMMMM",6,2,"totNPP",522.389871333883
2020,"FK",1,1,50,"MMMMM",5,2,"ANPP",143
2020,"FK",1,1,50,"MMMMM",5,2,"BNPP",620.596453837975
2020,"FK",1,1,50,"MMMMM",5,2,"totNPP",763.596453837975
2020,"FK",1,1,75,"MMMMM",1,2,"ANPP",98.05
2020,"FK",1,1,75,"MMMMM",1,2,"BNPP",425.956303596274
2020,"FK",1,1,75,"MMMMM",1,2,"totNPP",524.006303596274
2020,"FK",1,1,99,"MMMMM",2,2,"ANPP",84.6
2020,"FK",1,1,99,"MMMMM",2,2,"BNPP",445.935090644357
2020,"FK",1,1,99,"MMMMM",2,2,"totNPP",530.535090644357
