"Year","Site","Block","Paddock","Drought","Grazing","Plot","slope_simple","npp_type","npp_gm2"
2021,"FK",3,3,75,"HHMMM",54,2,"ANPP",30.05
2021,"FK",3,3,75,"HHMMM",54,2,"BNPP",420.936006617008
2021,"FK",3,3,75,"HHMMM",54,2,"totNPP",450.986006617008
2021,"FK",3,3,99,"HHMMM",51,2,"ANPP",7.95
2021,"FK",3,3,99,"HHMMM",51,2,"BNPP",410.61966770164
2021,"FK",3,3,99,"HHMMM",51,2,"totNPP",418.56966770164
2022,"FK",1,1,0,"MMMMM",3,2,"ANPP",133.95
2022,"FK",1,1,0,"MMMMM",3,2,"BNPP",546.133634301073
2022,"FK",1,1,0,"MMMMM",3,2,"totNPP",680.083634301073
2022,"FK",1,1,0,"MMMMM",4,2,"ANPP",132.1
2022,"FK",1,1,0,"MMMMM",4,2,"BNPP",236.757493446622
2022,"FK",1,1,0,"MMMMM",4,2,"totNPP",368.857493446622
2022,"FK",1,1,25,"MMMMM",6,2,"ANPP",169
2022,"FK",1,1,25,"MMMMM",6,2,"BNPP",333.956768021284
2022,"FK",1,1,25,"MMMMM",6,2,"totNPP",502.956768021284
2022,"FK",1,1,50,"MMMMM",5,2,"ANPP",122.5
2022,"FK",1,1,50,"MMMMM",5,2,"BNPP",370.126774464817
2022,"FK",1,1,50,"MMMMM",5,2,"totNPP",492.626774464817
2022,"FK",1,1,75,"MMMMM",1,2,"ANPP",113.65
2022,"FK",1,1,75,"MMMMM",1,2,"BNPP",392.73236177744
2022,"FK",1,1,75,"MMMMM",1,2,"totNPP",506.38236177744
2022,"FK",1,1,99,"MMMMM",2,2,"ANPP",85.6
2022,"FK",1,1,99,"MMMMM",2,2,"BNPP",504.248062447562
2022,"FK",1,1,99,"MMMMM",2,2,"totNPP",589.848062447562
2022,"FK",1,2,0,"HHMMM",7,1,"ANPP",133.75
2022,"FK",1,2,0,"HHMMM",7,1,"BNPP",428.994217367102
2022,"FK",1,2,0,"HHMMM",7,1,"totNPP",562.744217367102
2022,"FK",1,2,0,"HHMMM",9,1,"ANPP",126.4
2022,"FK",1,2,0,"HHMMM",9,1,"BNPP",336.457912620576
2022,"FK",1,2,0,"HHMMM",9,1,"totNPP",462.857912620576
2022,"FK",1,2,25,"HHMMM",12,1,"ANPP",167.1
2022,"FK",1,2,25,"HHMMM",12,1,"BNPP",191.077253719
2022,"FK",1,2,25,"HHMMM",12,1,"totNPP",358.177253719
2022,"FK",1,2,50,"HHMMM",11,1,"ANPP",138.4
2022,"FK",1,2,50,"HHMMM",11,1,"BNPP",333.043682636391
2022,"FK",1,2,50,"HHMMM",11,1,"totNPP",471.443682636391
2022,"FK",1,2,75,"HHMMM",8,1,"ANPP",128.95
2022,"FK",1,2,75,"HHMMM",8,1,"BNPP",230.561118829155
2022,"FK",1,2,75,"HHMMM",8,1,"totNPP",359.511118829155
2022,"FK",1,2,99,"HHMMM",10,1,"ANPP",134
2022,"FK",1,2,99,"HHMMM",10,1,"BNPP",421.663453126601
2022,"FK",1,2,99,"HHMMM",10,1,"totNPP",555.663453126601
2022,"FK",1,3,0,"MLLMM",15,2,"ANPP",80.05
2022,"FK",1,3,0,"MLLMM",15,2,"BNPP",625.853967196296
2022,"FK",1,3,0,"MLLMM",15,2,"totNPP",705.903967196296
2022,"FK",1,3,0,"MLLMM",17,2,"ANPP",158.45
2022,"FK",1,3,0,"MLLMM",17,2,"BNPP",381.904683460411
2022,"FK",1,3,0,"MLLMM",17,2,"totNPP",540.354683460411
2022,"FK",1,3,25,"MLLMM",16,2,"ANPP",105.35
2022,"FK",1,3,25,"MLLMM",16,2,"BNPP",753.206017475049
2022,"FK",1,3,25,"MLLMM",16,2,"totNPP",858.556017475049
2022,"FK",1,3,50,"MLLMM",13,2,"ANPP",93.25
2022,"FK",1,3,50,"MLLMM",13,2,"BNPP",661.440842058568
2022,"FK",1,3,50,"MLLMM",13,2,"totNPP",754.690842058568
2022,"FK",1,3,75,"MLLMM",14,2,"ANPP",78.15
2022,"FK",1,3,75,"MLLMM",14,2,"BNPP",344.001928384823
2022,"FK",1,3,75,"MLLMM",14,2,"totNPP",422.151928384823
2022,"FK",1,3,99,"MLLMM",18,2,"ANPP",152.9
2022,"FK",1,3,99,"MLLMM",18,2,"BNPP",234.576435011774
2022,"FK",1,3,99,"MLLMM",18,2,"totNPP",387.476435011774
2022,"FK",2,1,0,"MLLMM",20,2,"ANPP",138
2022,"FK",2,1,0,"MLLMM",20,2,"BNPP",808.216615592198
2022,"FK",2,1,0,"MLLMM",20,2,"totNPP",946.216615592198
2022,"FK",2,1,0,"MLLMM",23,2,"ANPP",88
2022,"FK",2,1,0,"MLLMM",23,2,"BNPP",499.354516374733
2022,"FK",2,1,0,"MLLMM",23,2,"totNPP",587.354516374733
2022,"FK",2,1,25,"MLLMM",24,2,"ANPP",127.95
2022,"FK",2,1,25,"MLLMM",24,2,"BNPP",498.228128084469
2022,"FK",2,1,25,"MLLMM",24,2,"totNPP",626.178128084469
2022,"FK",2,1,50,"MLLMM",19,2,"ANPP",158.4
2022,"FK",2,1,50,"MLLMM",19,2,"BNPP",798.954627080244
2022,"FK",2,1,50,"MLLMM",19,2,"totNPP",957.354627080244
2022,"FK",2,1,75,"MLLMM",22,2,"ANPP",139.8
2022,"FK",2,1,75,"MLLMM",22,2,"BNPP",653.257018514539
2022,"FK",2,1,75,"MLLMM",22,2,"totNPP",793.057018514539
2022,"FK",2,1,99,"MLLMM",21,2,"ANPP",112.35
2022,"FK",2,1,99,"MLLMM",21,2,"BNPP",565.549855961455
2022,"FK",2,1,99,"MLLMM",21,2,"totNPP",677.899855961455
2022,"FK",2,2,0,"MMMMM",25,1,"ANPP",105.2
2022,"FK",2,2,0,"MMMMM",25,1,"BNPP",559.025366431183
2022,"FK",2,2,0,"MMMMM",25,1,"totNPP",664.225366431183
2022,"FK",2,2,0,"MMMMM",29,1,"ANPP",38.85
2022,"FK",2,2,0,"MMMMM",29,1,"BNPP",725.829800938496
2022,"FK",2,2,0,"MMMMM",29,1,"totNPP",764.679800938496
2022,"FK",2,2,25,"MMMMM",30,1,"ANPP",125.85
2022,"FK",2,2,25,"MMMMM",30,1,"BNPP",473.480636500406
2022,"FK",2,2,25,"MMMMM",30,1,"totNPP",599.330636500406
2022,"FK",2,2,50,"MMMMM",27,1,"ANPP",87.65
2022,"FK",2,2,50,"MMMMM",27,1,"BNPP",544.761928407185
2022,"FK",2,2,50,"MMMMM",27,1,"totNPP",632.411928407185
2022,"FK",2,2,75,"MMMMM",26,1,"ANPP",109.3
2022,"FK",2,2,75,"MMMMM",26,1,"BNPP",494.631666848048
2022,"FK",2,2,75,"MMMMM",26,1,"totNPP",603.931666848048
2022,"FK",2,2,99,"MMMMM",28,1,"ANPP",51.2
2022,"FK",2,2,99,"MMMMM",28,1,"BNPP",705.600526650503
2022,"FK",2,2,99,"MMMMM",28,1,"totNPP",756.800526650503
2022,"FK",2,3,0,"HHMMM",34,2,"ANPP",184.65
2022,"FK",2,3,0,"HHMMM",34,2,"BNPP",737.130540411179
2022,"FK",2,3,0,"HHMMM",34,2,"totNPP",921.780540411179
2022,"FK",2,3,0,"HHMMM",36,2,"ANPP",113.3
2022,"FK",2,3,0,"HHMMM",36,2,"BNPP",728.178312280437
2022,"FK",2,3,0,"HHMMM",36,2,"totNPP",841.478312280437
2022,"FK",2,3,25,"HHMMM",32,2,"ANPP",100
2022,"FK",2,3,25,"HHMMM",32,2,"BNPP",526.728918417832
2022,"FK",2,3,25,"HHMMM",32,2,"totNPP",626.728918417832
2022,"FK",2,3,50,"HHMMM",35,2,"ANPP",140.6
2022,"FK",2,3,50,"HHMMM",35,2,"BNPP",340.829625771677
2022,"FK",2,3,50,"HHMMM",35,2,"totNPP",481.429625771677
2022,"FK",2,3,75,"HHMMM",33,2,"ANPP",100.05
2022,"FK",2,3,75,"HHMMM",33,2,"BNPP",609.825794653566
2022,"FK",2,3,75,"HHMMM",33,2,"totNPP",709.875794653566
2022,"FK",2,3,99,"HHMMM",31,2,"ANPP",174.4
2022,"FK",2,3,99,"HHMMM",31,2,"BNPP",1068.85132742256
2022,"FK",2,3,99,"HHMMM",31,2,"totNPP",1243.25132742256
2022,"FK",3,1,0,"MLLMM",39,1,"ANPP",84.4
2022,"FK",3,1,0,"MLLMM",39,1,"BNPP",696.147084567665
2022,"FK",3,1,0,"MLLMM",39,1,"totNPP",780.547084567665
2022,"FK",3,1,0,"MLLMM",41,1,"ANPP",171.8
2022,"FK",3,1,0,"MLLMM",41,1,"BNPP",935.660703647979
2022,"FK",3,1,0,"MLLMM",41,1,"totNPP",1107.46070364798
2022,"FK",3,1,25,"MLLMM",38,1,"ANPP",159.55
2022,"FK",3,1,25,"MLLMM",38,1,"BNPP",550.618070987142
2022,"FK",3,1,25,"MLLMM",38,1,"totNPP",710.168070987142
2022,"FK",3,1,50,"MLLMM",42,1,"ANPP",103.95
2022,"FK",3,1,50,"MLLMM",42,1,"BNPP",484.646951728801
2022,"FK",3,1,50,"MLLMM",42,1,"totNPP",588.596951728801
2022,"FK",3,1,75,"MLLMM",37,1,"ANPP",109.3
2022,"FK",3,1,75,"MLLMM",37,1,"BNPP",660.119156250672
2022,"FK",3,1,75,"MLLMM",37,1,"totNPP",769.419156250672
2022,"FK",3,1,99,"MLLMM",40,1,"ANPP",175.45
2022,"FK",3,1,99,"MLLMM",40,1,"BNPP",587.458969099746
2022,"FK",3,1,99,"MLLMM",40,1,"totNPP",762.908969099746
2022,"FK",3,2,0,"MMMMM",43,1,"ANPP",178.65
2022,"FK",3,2,0,"MMMMM",43,1,"BNPP",489.92445045403
2022,"FK",3,2,0,"MMMMM",43,1,"totNPP",668.57445045403
2022,"FK",3,2,0,"MMMMM",48,1,"ANPP",149.35
2022,"FK",3,2,0,"MMMMM",48,1,"BNPP",849.357987692353
2022,"FK",3,2,0,"MMMMM",48,1,"totNPP",998.707987692353
2022,"FK",3,2,25,"MMMMM",44,1,"ANPP",105.05
2022,"FK",3,2,25,"MMMMM",44,1,"BNPP",641.098137489276
2022,"FK",3,2,25,"MMMMM",44,1,"totNPP",746.148137489276
2022,"FK",3,2,50,"MMMMM",45,1,"ANPP",330.7
2022,"FK",3,2,50,"MMMMM",45,1,"BNPP",1202.70850716717
2022,"FK",3,2,50,"MMMMM",45,1,"totNPP",1533.40850716717
2022,"FK",3,2,75,"MMMMM",46,1,"ANPP",84.95
2022,"FK",3,2,75,"MMMMM",46,1,"BNPP",534.464341263876
2022,"FK",3,2,75,"MMMMM",46,1,"totNPP",619.414341263876
2022,"FK",3,2,99,"MMMMM",47,1,"ANPP",243.85
2022,"FK",3,2,99,"MMMMM",47,1,"BNPP",775.781060895566
2022,"FK",3,2,99,"MMMMM",47,1,"totNPP",1019.63106089557
2022,"FK",3,3,0,"HHMMM",52,2,"ANPP",120.85
2022,"FK",3,3,0,"HHMMM",52,2,"BNPP",1653.88495005922
2022,"FK",3,3,0,"HHMMM",52,2,"totNPP",1774.73495005922
2022,"FK",3,3,0,"HHMMM",53,2,"ANPP",98.4
2022,"FK",3,3,0,"HHMMM",53,2,"BNPP",875.904588028017
2022,"FK",3,3,0,"HHMMM",53,2,"totNPP",974.304588028017
2022,"FK",3,3,25,"HHMMM",50,2,"ANPP",110.4
2022,"FK",3,3,25,"HHMMM",50,2,"BNPP",1199.84075745267
2022,"FK",3,3,25,"HHMMM",50,2,"totNPP",1310.24075745267
2022,"FK",3,3,50,"HHMMM",49,2,"ANPP",85.4
2022,"FK",3,3,50,"HHMMM",49,2,"BNPP",774.109187004741
2022,"FK",3,3,50,"HHMMM",49,2,"totNPP",859.509187004741
2022,"FK",3,3,75,"HHMMM",54,2,"ANPP",127.15
2022,"FK",3,3,75,"HHMMM",54,2,"BNPP",1009.45763201582
2022,"FK",3,3,75,"HHMMM",54,2,"totNPP",1136.60763201582
2022,"FK",3,3,99,"HHMMM",51,2,"ANPP",119.4
2022,"FK",3,3,99,"HHMMM",51,2,"BNPP",NA
2022,"FK",3,3,99,"HHMMM",51,2,"totNPP",NA
2023,"FK",1,1,0,"MMMMM",3,2,"ANPP",146.25
2023,"FK",1,1,0,"MMMMM",3,2,"BNPP",NA
2023,"FK",1,1,0,"MMMMM",3,2,"totNPP",NA
2023,"FK",1,1,0,"MMMMM",4,2,"ANPP",62.85
2023,"FK",1,1,0,"MMMMM",4,2,"BNPP",NA
2023,"FK",1,1,0,"MMMMM",4,2,"totNPP",NA
2023,"FK",1,1,25,"MMMMM",6,2,"ANPP",90.55
2023,"FK",1,1,25,"MMMMM",6,2,"BNPP",NA
2023,"FK",1,1,25,"MMMMM",6,2,"totNPP",NA
2023,"FK",1,1,50,"MMMMM",5,2,"ANPP",189.1
2023,"FK",1,1,50,"MMMMM",5,2,"BNPP",NA
2023,"FK",1,1,50,"MMMMM",5,2,"totNPP",NA
2023,"FK",1,1,75,"MMMMM",1,2,"ANPP",76.2
2023,"FK",1,1,75,"MMMMM",1,2,"BNPP",NA
2023,"FK",1,1,75,"MMMMM",1,2,"totNPP",NA
2023,"FK",1,1,99,"MMMMM",2,2,"ANPP",88.95
2023,"FK",1,1,99,"MMMMM",2,2,"BNPP",NA
2023,"FK",1,1,99,"MMMMM",2,2,"totNPP",NA
2023,"FK",1,2,0,"HHMMM",7,1,"ANPP",109.05
2023,"FK",1,2,0,"HHMMM",7,1,"BNPP",NA
2023,"FK",1,2,0,"HHMMM",7,1,"totNPP",NA
2023,"FK",1,2,0,"HHMMM",9,1,"ANPP",72.95
2023,"FK",1,2,0,"HHMMM",9,1,"BNPP",NA
2023,"FK",1,2,0,"HHMMM",9,1,"totNPP",NA
2023,"FK",1,2,25,"HHMMM",12,1,"ANPP",152.65
2023,"FK",1,2,25,"HHMMM",12,1,"BNPP",NA
2023,"FK",1,2,25,"HHMMM",12,1,"totNPP",NA
2023,"FK",1,2,50,"HHMMM",11,1,"ANPP",75.45
2023,"FK",1,2,50,"HHMMM",11,1,"BNPP",NA
2023,"FK",1,2,50,"HHMMM",11,1,"totNPP",NA
2023,"FK",1,2,75,"HHMMM",8,1,"ANPP",97.55
2023,"FK",1,2,75,"HHMMM",8,1,"BNPP",NA
2023,"FK",1,2,75,"HHMMM",8,1,"totNPP",NA
2023,"FK",1,2,99,"HHMMM",10,1,"ANPP",83.1
2023,"FK",1,2,99,"HHMMM",10,1,"BNPP",NA
2023,"FK",1,2,99,"HHMMM",10,1,"totNPP",NA
2023,"FK",1,3,0,"MLLMM",15,2,"ANPP",100.2
2023,"FK",1,3,0,"MLLMM",15,2,"BNPP",NA
2023,"FK",1,3,0,"MLLMM",15,2,"totNPP",NA
2023,"FK",1,3,0,"MLLMM",17,2,"ANPP",178.35
2023,"FK",1,3,0,"MLLMM",17,2,"BNPP",NA
2023,"FK",1,3,0,"MLLMM",17,2,"totNPP",NA
2023,"FK",1,3,25,"MLLMM",16,2,"ANPP",132.85
2023,"FK",1,3,25,"MLLMM",16,2,"BNPP",NA
2023,"FK",1,3,25,"MLLMM",16,2,"totNPP",NA
2023,"FK",1,3,50,"MLLMM",13,2,"ANPP",148.4
2023,"FK",1,3,50,"MLLMM",13,2,"BNPP",NA
2023,"FK",1,3,50,"MLLMM",13,2,"totNPP",NA
2023,"FK",1,3,75,"MLLMM",14,2,"ANPP",67.55
2023,"FK",1,3,75,"MLLMM",14,2,"BNPP",NA
2023,"FK",1,3,75,"MLLMM",14,2,"totNPP",NA
2023,"FK",1,3,99,"MLLMM",18,2,"ANPP",103.85
2023,"FK",1,3,99,"MLLMM",18,2,"BNPP",NA
2023,"FK",1,3,99,"MLLMM",18,2,"totNPP",NA
2023,"FK",2,1,0,"MLLMM",20,2,"ANPP",110.15
2023,"FK",2,1,0,"MLLMM",20,2,"BNPP",NA
2023,"FK",2,1,0,"MLLMM",20,2,"totNPP",NA
2023,"FK",2,1,0,"MLLMM",23,2,"ANPP",76.7
2023,"FK",2,1,0,"MLLMM",23,2,"BNPP",NA
2023,"FK",2,1,0,"MLLMM",23,2,"totNPP",NA
2023,"FK",2,1,25,"MLLMM",24,2,"ANPP",94.05
2023,"FK",2,1,25,"MLLMM",24,2,"BNPP",NA
2023,"FK",2,1,25,"MLLMM",24,2,"totNPP",NA
2023,"FK",2,1,50,"MLLMM",19,2,"ANPP",109.25
2023,"FK",2,1,50,"MLLMM",19,2,"BNPP",NA
2023,"FK",2,1,50,"MLLMM",19,2,"totNPP",NA
2023,"FK",2,1,75,"MLLMM",22,2,"ANPP",65.3
2023,"FK",2,1,75,"MLLMM",22,2,"BNPP",NA
2023,"FK",2,1,75,"MLLMM",22,2,"totNPP",NA
2023,"FK",2,1,99,"MLLMM",21,2,"ANPP",71.35
2023,"FK",2,1,99,"MLLMM",21,2,"BNPP",NA
2023,"FK",2,1,99,"MLLMM",21,2,"totNPP",NA
2023,"FK",2,2,0,"MMMMM",25,1,"ANPP",105.2
2023,"FK",2,2,0,"MMMMM",25,1,"BNPP",NA
2023,"FK",2,2,0,"MMMMM",25,1,"totNPP",NA
2023,"FK",2,2,0,"MMMMM",29,1,"ANPP",87.2
2023,"FK",2,2,0,"MMMMM",29,1,"BNPP",NA
2023,"FK",2,2,0,"MMMMM",29,1,"totNPP",NA
2023,"FK",2,2,25,"MMMMM",30,1,"ANPP",47.95
2023,"FK",2,2,25,"MMMMM",30,1,"BNPP",NA
2023,"FK",2,2,25,"MMMMM",30,1,"totNPP",NA
2023,"FK",2,2,50,"MMMMM",27,1,"ANPP",82.6
2023,"FK",2,2,50,"MMMMM",27,1,"BNPP",NA
2023,"FK",2,2,50,"MMMMM",27,1,"totNPP",NA
2023,"FK",2,2,75,"MMMMM",26,1,"ANPP",72.1
2023,"FK",2,2,75,"MMMMM",26,1,"BNPP",NA
2023,"FK",2,2,75,"MMMMM",26,1,"totNPP",NA
2023,"FK",2,2,99,"MMMMM",28,1,"ANPP",31.45
2023,"FK",2,2,99,"MMMMM",28,1,"BNPP",NA
2023,"FK",2,2,99,"MMMMM",28,1,"totNPP",NA
2023,"FK",2,3,0,"HHMMM",34,2,"ANPP",141.15
2023,"FK",2,3,0,"HHMMM",34,2,"BNPP",NA
2023,"FK",2,3,0,"HHMMM",34,2,"totNPP",NA
2023,"FK",2,3,0,"HHMMM",36,2,"ANPP",92.1
2023,"FK",2,3,0,"HHMMM",36,2,"BNPP",NA
2023,"FK",2,3,0,"HHMMM",36,2,"totNPP",NA
2023,"FK",2,3,25,"HHMMM",32,2,"ANPP",288.3
2023,"FK",2,3,25,"HHMMM",32,2,"BNPP",NA
2023,"FK",2,3,25,"HHMMM",32,2,"totNPP",NA
2023,"FK",2,3,50,"HHMMM",35,2,"ANPP",92.65
2023,"FK",2,3,50,"HHMMM",35,2,"BNPP",NA
2023,"FK",2,3,50,"HHMMM",35,2,"totNPP",NA
2023,"FK",2,3,75,"HHMMM",33,2,"ANPP",21.95
2023,"FK",2,3,75,"HHMMM",33,2,"BNPP",NA
2023,"FK",2,3,75,"HHMMM",33,2,"totNPP",NA
2023,"FK",2,3,99,"HHMMM",31,2,"ANPP",47.25
2023,"FK",2,3,99,"HHMMM",31,2,"BNPP",NA
2023,"FK",2,3,99,"HHMMM",31,2,"totNPP",NA
2023,"FK",3,1,0,"MLLMM",39,1,"ANPP",93.35
2023,"FK",3,1,0,"MLLMM",39,1,"BNPP",NA
2023,"FK",3,1,0,"MLLMM",39,1,"totNPP",NA
2023,"FK",3,1,0,"MLLMM",41,1,"ANPP",50.55
2023,"FK",3,1,0,"MLLMM",41,1,"BNPP",NA
2023,"FK",3,1,0,"MLLMM",41,1,"totNPP",NA
2023,"FK",3,1,25,"MLLMM",38,1,"ANPP",69.65
2023,"FK",3,1,25,"MLLMM",38,1,"BNPP",NA
2023,"FK",3,1,25,"MLLMM",38,1,"totNPP",NA
2023,"FK",3,1,50,"MLLMM",42,1,"ANPP",77.05
2023,"FK",3,1,50,"MLLMM",42,1,"BNPP",NA
2023,"FK",3,1,50,"MLLMM",42,1,"totNPP",NA
2023,"FK",3,1,75,"MLLMM",37,1,"ANPP",103.1
2023,"FK",3,1,75,"MLLMM",37,1,"BNPP",NA
2023,"FK",3,1,75,"MLLMM",37,1,"totNPP",NA
2023,"FK",3,1,99,"MLLMM",40,1,"ANPP",110.5
2023,"FK",3,1,99,"MLLMM",40,1,"BNPP",NA
2023,"FK",3,1,99,"MLLMM",40,1,"totNPP",NA
2023,"FK",3,2,0,"MMMMM",43,1,"ANPP",133.9
2023,"FK",3,2,0,"MMMMM",43,1,"BNPP",NA
2023,"FK",3,2,0,"MMMMM",43,1,"totNPP",NA
2023,"FK",3,2,0,"MMMMM",48,1,"ANPP",144.2
2023,"FK",3,2,0,"MMMMM",48,1,"BNPP",NA
2023,"FK",3,2,0,"MMMMM",48,1,"totNPP",NA
2023,"FK",3,2,25,"MMMMM",44,1,"ANPP",108.9
2023,"FK",3,2,25,"MMMMM",44,1,"BNPP",NA
2023,"FK",3,2,25,"MMMMM",44,1,"totNPP",NA
2023,"FK",3,2,50,"MMMMM",45,1,"ANPP",91.55
2023,"FK",3,2,50,"MMMMM",45,1,"BNPP",NA
2023,"FK",3,2,50,"MMMMM",45,1,"totNPP",NA
2023,"FK",3,2,75,"MMMMM",46,1,"ANPP",91.5
2023,"FK",3,2,75,"MMMMM",46,1,"BNPP",NA
2023,"FK",3,2,75,"MMMMM",46,1,"totNPP",NA
2023,"FK",3,2,99,"MMMMM",47,1,"ANPP",73.8
2023,"FK",3,2,99,"MMMMM",47,1,"BNPP",NA
2023,"FK",3,2,99,"MMMMM",47,1,"totNPP",NA
2023,"FK",3,3,0,"HHMMM",52,2,"ANPP",98.65
2023,"FK",3,3,0,"HHMMM",52,2,"BNPP",NA
2023,"FK",3,3,0,"HHMMM",52,2,"totNPP",NA
2023,"FK",3,3,0,"HHMMM",53,2,"ANPP",77.15
2023,"FK",3,3,0,"HHMMM",53,2,"BNPP",NA
2023,"FK",3,3,0,"HHMMM",53,2,"totNPP",NA
2023,"FK",3,3,25,"HHMMM",50,2,"ANPP",116
2023,"FK",3,3,25,"HHMMM",50,2,"BNPP",NA
2023,"FK",3,3,25,"HHMMM",50,2,"totNPP",NA
2023,"FK",3,3,50,"HHMMM",49,2,"ANPP",45.9
2023,"FK",3,3,50,"HHMMM",49,2,"BNPP",NA
2023,"FK",3,3,50,"HHMMM",49,2,"totNPP",NA
2023,"FK",3,3,75,"HHMMM",54,2,"ANPP",105.65
2023,"FK",3,3,75,"HHMMM",54,2,"BNPP",NA
2023,"FK",3,3,75,"HHMMM",54,2,"totNPP",NA
2023,"FK",3,3,99,"HHMMM",51,2,"ANPP",74.65
2023,"FK",3,3,99,"HHMMM",51,2,"BNPP",NA
2023,"FK",3,3,99,"HHMMM",51,2,"totNPP",NA
